freq(Hz),pow(dB/Hz)
3838.29345703125,5.764298170420239
3843.6767578125,18.27323506021048
3849.06005859375,16.653431639834267
3854.443359375,8.893302849051844
3859.82666015625,3.922664231372874
3865.2099609375,15.951629233954769
3870.59326171875,19.615158688692492
3875.9765625,18.090871530335594
3881.35986328125,13.227290345327487
3886.7431640625,12.091362829336667
3892.12646484375,16.153985499435446
3897.509765625,5.657381154977323
3902.89306640625,17.471228758939052
3908.2763671875,18.7805436120681
3913.65966796875,9.813691129363963
3919.04296875,18.272468635382655
3924.42626953125,18.187774010545315
3929.8095703125,5.723828556489796
3935.19287109375,10.013452944340672
3940.576171875,4.115734310856815
3945.95947265625,4.724281963290858
3951.3427734375,13.67417888723616
3956.72607421875,14.73651862642104
3962.109375,17.573971955248453
3967.49267578125,22.443188507935815
3972.8759765625,21.56576484576632
3978.25927734375,19.538100929809165
3983.642578125,22.57108729664712
3989.02587890625,21.7879364790597
3994.4091796875,16.48901108000095
3999.79248046875,17.556871308867784
4005.17578125,17.420586353622795
4010.55908203125,12.423247720637692
4015.9423828125,9.647976553527974
4021.32568359375,11.014675468595359
4026.708984375,-3.076930395819616
4032.09228515625,6.85609132298365
4037.4755859375,6.592068908646054
4042.85888671875,16.686981157521238
4048.2421875,11.05065382000175
4053.62548828125,18.22458064125609
4059.0087890625,17.808910607322883
4064.39208984375,8.296438658697461
4069.775390625,14.18100089376643
4075.15869140625,14.957542188040623
4080.5419921875,15.040321400210201
4085.92529296875,8.762218343102294
4091.30859375,15.186603664483503
4096.69189453125,11.286000666829539
4102.0751953125,19.819646240678694
4107.45849609375,23.117981518030287
4112.841796875,24.908723075341296
4118.22509765625,26.059537507180096
4123.6083984375,24.337834605994345
4128.99169921875,22.982296673394774
4134.375,22.560536863253095
4139.75830078125,15.389893756790297
4145.1416015625,16.54795167481516
4150.52490234375,11.840119454783745
4155.908203125,13.58034137301872
4161.29150390625,18.98093390513132
4166.6748046875,17.223395843058988
4172.05810546875,19.26784886120383
4177.44140625,23.67759287775568
4182.82470703125,24.55135433667114
4188.2080078125,22.973284062172077
4193.59130859375,18.410805761556993
4198.974609375,17.517506363462306
4204.35791015625,20.420229403581875
4209.7412109375,18.4333750702841
4215.12451171875,20.27434209567908
4220.5078125,22.842239166725818
4225.89111328125,16.25273445362436
4231.2744140625,11.989514278399653
4236.65771484375,18.49287206449754
