sub,init,list,word,ons_poa,coda_vc,coda_poa,vowel,vot,vdur
17,VR,2,ted,2,1,2,eh,0.069,0.117
17,VR,2,tut,2,0,2,uh,0.062,0.082
17,VR,2,pug,1,1,3,uh,0.06,0.104
17,VR,2,pot,1,0,2,aw,0.108,0.137
17,VR,2,cop,3,0,1,aw,0.086,0.093
17,VR,2,pit,1,0,2,ih,0.056,0.071
17,VR,2,pod,1,1,2,aw,0.078,0.181
17,VR,2,kid,3,1,2,ih,0.077,0.107
17,VR,2,tog,2,1,3,aw,0.052,0.198
17,VR,2,tag,2,1,3,ae,0.096,0.196
17,VR,2,tack,2,0,3,ae,0.08,0.143
17,VR,2,cab,3,1,1,ae,0.091,0.142
17,VR,2,pock,1,0,3,aw,0.111,0.1
17,VR,2,tad,2,1,2,ae,0.067,0.166
17,VR,2,pub,1,1,1,uh,0.077,0.098
17,VR,2,kit,3,0,2,ih,0.088,0.088
17,VR,2,ped,1,1,2,eh,0.067,0.129
17,VR,2,cap,3,0,1,ae,0.089,0.162
17,VR,2,kip,3,0,1,ih,0.085,0.048
17,VR,2,peck,1,0,3,eh,0.087,0.077
17,VR,2,pet,1,0,2,eh,0.079,0.069
17,VR,2,tab,2,1,1,ae,0.092,0.162
17,VR,2,pog,1,1,3,aw,0.134,0.164
17,VR,2,tap,2,0,1,ae,0.102,0.143
17,VR,2,cad,3,1,2,ae,0.138,0.131
17,VR,2,cob,3,1,1,aw,0.078,0.143
18,SL,1,pack,1,0,3,ae,0.098,0.099
18,SL,1,pup,1,0,1,uh,0.1,0.043
18,SL,1,cat,3,0,2,ae,0.092,0.103
18,SL,1,tup,2,0,1,uh,0.081,0.063
18,SL,1,cog,3,1,3,aw,0.109,0.133
18,SL,1,puck,1,0,3,uh,0.069,0.06
18,SL,1,pig,1,1,3,ih,0.092,0.065
18,SL,1,kick,3,0,3,ih,0.095,0.06
18,SL,1,tug,2,1,3,uh,0.093,0.09
18,SL,1,cub,3,1,1,uh,0.087,0.067
18,SL,1,tub,2,1,1,uh,0.086,0.084
18,SL,1,keg,3,1,3,eh,0.093,0.071
18,SL,1,tib,2,1,1,ih,0.089,0.057
18,SL,1,pat,1,0,2,ae,0.112,0.102
18,SL,1,top,2,0,1,aw,0.103,0.085
18,SL,1,cud,3,1,2,uh,0.096,0.083
18,SL,1,pap,1,0,1,ae,0.096,0.096
18,SL,1,tip,2,0,1,ih,0.077,0.028
18,SL,1,cod,3,1,2,aw,0.085,0.118
18,SL,1,pick,1,0,3,ih,0.057,0.055
18,SL,1,tot,2,0,2,aw,0.081,0.138
18,SL,1,pep,1,0,1,eh,0.07,0.053
18,SL,1,tat,2,0,2,ae,0.093,0.11
18,SL,1,cack,3,0,3,ae,0.111,0.095
18,SL,1,peg,1,1,3,eh,0.096,0.069
18,SL,1,tuck,2,0,3,uh,0.087,0.058
18,SL,1,pop,1,0,1,aw,0.109,0.097
18,SL,1,cup,3,0,1,uh,0.091,0.038
18,SL,1,tech,2,0,3,eh,0.088,0.06
18,SL,1,pad,1,1,2,ae,0.111,0.113
18,SL,1,putt,1,0,2,uh,0.072,0.072
18,SL,1,cut,3,0,2,uh,0.095,0.073
18,SL,1,todd,2,1,2,aw,0.081,0.145
18,SL,1,cot,3,0,2,aw,0.118,0.123
18,SL,1,talk,2,0,3,aw,0.11,0.114
18,SL,1,ted,2,1,2,eh,0.097,0.076
18,SL,1,tut,2,0,2,uh,0.075,0.07
18,SL,1,pug,1,1,3,uh,0.068,0.068
18,SL,1,pot,1,0,2,aw,0.098,0.121
18,SL,1,cop,3,0,1,aw,0.079,0.096
18,SL,1,pit,1,0,2,ih,0.076,0.057
18,SL,1,pod,1,1,2,aw,0.104,0.136
18,SL,1,kid,3,1,2,ih,0.116,0.085
18,SL,1,tog,2,1,3,aw,0.095,0.164
18,SL,1,tag,2,1,3,ae,0.096,0.149
18,SL,1,tack,2,0,3,ae,0.098,0.1
18,SL,1,cab,3,1,1,ae,0.121,0.104
18,SL,1,pock,1,0,3,aw,0.128,0.101
18,SL,1,tad,2,1,2,ae,0.116,0.119
18,SL,1,pub,1,1,1,uh,0.095,0.064
18,SL,1,kit,3,0,2,ih,0.102,0.044
18,SL,1,ped,1,1,2,eh,0.091,0.075
18,SL,1,cap,3,0,1,ae,0.095,0.1
18,SL,1,kip,3,0,1,ih,0.089,0.044
18,SL,1,peck,1,0,3,eh,0.078,0.07
18,SL,1,pet,1,0,2,eh,0.083,0.07
18,SL,1,tab,2,1,1,ae,0.101,0.13
18,SL,1,pog,1,1,3,aw,0.121,0.176
18,SL,1,tap,2,0,1,ae,0.111,0.094
18,SL,1,cad,3,1,2,ae,0.115,0.129
18,SL,1,cob,3,1,1,aw,0.115,0.104
