Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,branch-urwj,Spreadsheet,Spreadsheet Name,Spreadsheet Row,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Reaction Onset,Response Type,Response,Attempt,Correct,Incorrect,Dishonest,X Coordinate,Y Coordinate,Timed Out,randomise_blocks,randomise_trials,display,hcs1,hcs2,answer,hcs3
2,1731513110725,13/11/2024 15:51:50,1731513110301,-5,13/11/2024 10:51:50,170312,13,task-7tte,,41314574,BLIND,12062095,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 130.0.0.0,1440x900,1195x710,,,,Headphone test,1,headphone_test_accept,HCS,HCS,1,1,1,hcs,advancementZone,continue_button,16449.60000000894,,,,,0,1,0,,,,,,hcs,,,,
3,1731513120070,13/11/2024 15:52:00,1731513119679,-5,13/11/2024 10:51:59,170312,13,task-7tte,,41314574,BLIND,12062095,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 130.0.0.0,1440x900,1195x710,,,,Headphone test,1,headphone_test_accept,HCS,HCS,1,1,2,hcs_instr,advancementZone,continue_button,9372.59999999404,,,,,0,1,0,,,,,,hcs,,,,
4,1731513120294,13/11/2024 15:52:00,1731513120168,-5,13/11/2024 10:52:00,170312,13,task-7tte,,41314574,BLIND,12062095,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 130.0.0.0,1440x900,1195x710,,,,Headphone test,1,headphone_test_accept,HCS,HCS,2,1,1,hcs_briefing,Zone1,timelimit_screen,500.40000000000146,,,,,0,1,0,,,1,,1,hcs_trial,antiphase.wav,inphase.wav,3,inphase_softer.wav
5,1731513120440,13/11/2024 15:52:00,1731513120176,-5,13/11/2024 10:52:00,170312,13,task-7tte,,41314574,BLIND,12062095,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 130.0.0.0,1440x900,1195x710,,,,Headphone test,1,headphone_test_accept,HCS,HCS,2,1,2,hcs1,content,content_web_audio,0.800000011920929,,,AUDIO PLAY REQUESTED,1,0,1,0,,,,,1,hcs_trial,antiphase.wav,inphase.wav,3,inphase_softer.wav
6,1731513121758,13/11/2024 15:52:01,1731513121667,-5,13/11/2024 10:52:01,170312,13,task-7tte,,41314574,BLIND,12062095,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 130.0.0.0,1440x900,1195x710,,,,Headphone test,1,headphone_test_accept,HCS,HCS,2,1,2,hcs1,Zone1,timelimit_screen,1500.0999999999985,,,,,0,1,0,,,1,,1,hcs_trial,antiphase.wav,inphase.wav,3,inphase_softer.wav
7,1731513121886,13/11/2024 15:52:01,1731513121675,-5,13/11/2024 10:52:01,170312,13,task-7tte,,41314574,BLIND,12062095,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 130.0.0.0,1440x900,1195x710,,,,Headphone test,1,headphone_test_accept,HCS,HCS,2,1,3,hcs2,content,content_web_audio,0.6000000089406967,,,AUDIO PLAY REQUESTED,1,0,1,0,,,,,1,hcs_trial,antiphase.wav,inphase.wav,3,inphase_softer.wav
8,1731513123261,13/11/2024 15:52:03,1731513123167,-5,13/11/2024 10:52:03,170312,13,task-7tte,,41314574,BLIND,12062095,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 130.0.0.0,1440x900,1195x710,,,,Headphone test,1,headphone_test_accept,HCS,HCS,2,1,3,hcs2,Zone1,timelimit_screen,1500.1000000000022,,,,,0,1,0,,,1,,1,hcs_trial,antiphase.wav,inphase.wav,3,inphase_softer.wav
9,1731513123624,13/11/2024 15:52:03,1731513123175,-5,13/11/2024 10:52:03,170312,13,task-7tte,,41314574,BLIND,12062095,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 130.0.0.0,1440x900,1195x710,,,,Headphone test,1,headphone_test_accept,HCS,HCS,2,1,4,hcs3_resp,content,content_web_audio,0.7999999970197678,,,AUDIO PLAY REQUESTED,1,0,1,0,,,,,1,hcs_trial,antiphase.wav,inphase.wav,3,inphase_softer.wav
10,1731513126104,13/11/2024 15:52:06,1731513125695,-5,13/11/2024 10:52:05,170312,13,task-7tte,,41314574,BLIND,12062095,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 130.0.0.0,1440x900,1195x710,,,,Headphone test,1,headphone_test_accept,HCS,HCS,2,1,4,hcs3_resp,btn3,response_paragraph,2519.7000000029802,,,3,1,1,0,0,,,,,1,hcs_trial,antiphase.wav,inphase.wav,3,inphase_softer.wav
11,1731513126275,13/11/2024 15:52:06,1731513126183,-5,13/11/2024 10:52:06,170312,13,task-7tte,,41314574,BLIND,12062095,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 130.0.0.0,1440x900,1195x710,,,,Headphone test,1,headphone_test_accept,HCS,HCS,7,2,1,hcs_briefing,Zone1,timelimit_screen,500.59999999999854,,,,,0,1,0,,,1,,1,hcs_trial,inphase.wav,inphase_softer.wav,2,antiphase.wav
12,1731513126396,13/11/2024 15:52:06,1731513126191,-5,13/11/2024 10:52:06,170312,13,task-7tte,,41314574,BLIND,12062095,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 130.0.0.0,1440x900,1195x710,,,,Headphone test,1,headphone_test_accept,HCS,HCS,7,2,2,hcs1,content,content_web_audio,0.5999999940395355,,,AUDIO PLAY REQUESTED,1,0,1,0,,,,,1,hcs_trial,inphase.wav,inphase_softer.wav,2,antiphase.wav
13,1731513127772,13/11/2024 15:52:07,1731513127683,-5,13/11/2024 10:52:07,170312,13,task-7tte,,41314574,BLIND,12062095,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 130.0.0.0,1440x900,1195x710,,,,Headphone test,1,headphone_test_accept,HCS,HCS,7,2,2,hcs1,Zone1,timelimit_screen,1499.800000000003,,,,,0,1,0,,,1,,1,hcs_trial,inphase.wav,inphase_softer.wav,2,antiphase.wav
14,1731513127901,13/11/2024 15:52:07,1731513127691,-5,13/11/2024 10:52:07,170312,13,task-7tte,,41314574,BLIND,12062095,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 130.0.0.0,1440x900,1195x710,,,,Headphone test,1,headphone_test_accept,HCS,HCS,7,2,3,hcs2,content,content_web_audio,0.5999999940395355,,,AUDIO PLAY REQUESTED,1,0,1,0,,,,,1,hcs_trial,inphase.wav,inphase_softer.wav,2,antiphase.wav
15,1731513129605,13/11/2024 15:52:09,1731513129183,-5,13/11/2024 10:52:09,170312,13,task-7tte,,41314574,BLIND,12062095,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 130.0.0.0,1440x900,1195x710,,,,Headphone test,1,headphone_test_accept,HCS,HCS,7,2,3,hcs2,Zone1,timelimit_screen,1500,,,,,0,1,0,,,1,,1,hcs_trial,inphase.wav,inphase_softer.wav,2,antiphase.wav
16,1731513129723,13/11/2024 15:52:09,1731513129191,-5,13/11/2024 10:52:09,170312,13,task-7tte,,41314574,BLIND,12062095,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 130.0.0.0,1440x900,1195x710,,,,Headphone test,1,headphone_test_accept,HCS,HCS,7,2,4,hcs3_resp,content,content_web_audio,0.5,,,AUDIO PLAY REQUESTED,1,0,1,0,,,,,1,hcs_trial,inphase.wav,inphase_softer.wav,2,antiphase.wav
17,1731513130543,13/11/2024 15:52:10,1731513130444,-5,13/11/2024 10:52:10,170312,13,task-7tte,,41314574,BLIND,12062095,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 130.0.0.0,1440x900,1195x710,,,,Headphone test,1,headphone_test_accept,HCS,HCS,7,2,4,hcs3_resp,btn2,response_paragraph,1252.5,,,2,1,1,0,0,,,,,1,hcs_trial,inphase.wav,inphase_softer.wav,2,antiphase.wav
18,1731513131026,13/11/2024 15:52:11,1731513130934,-5,13/11/2024 10:52:10,170312,13,task-7tte,,41314574,BLIND,12062095,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 130.0.0.0,1440x900,1195x710,,,,Headphone test,1,headphone_test_accept,HCS,HCS,3,3,1,hcs_briefing,Zone1,timelimit_screen,500,,,,,0,1,0,,,1,,1,hcs_trial,antiphase.wav,inphase_softer.wav,2,inphase.wav
19,1731513131151,13/11/2024 15:52:11,1731513130942,-5,13/11/2024 10:52:10,170312,13,task-7tte,,41314574,BLIND,12062095,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 130.0.0.0,1440x900,1195x710,,,,Headphone test,1,headphone_test_accept,HCS,HCS,3,3,2,hcs1,content,content_web_audio,1.0999999940395355,,,AUDIO PLAY REQUESTED,1,0,1,0,,,,,1,hcs_trial,antiphase.wav,inphase_softer.wav,2,inphase.wav
20,1731513132546,13/11/2024 15:52:12,1731513132433,-5,13/11/2024 10:52:12,170312,13,task-7tte,,41314574,BLIND,12062095,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 130.0.0.0,1440x900,1195x710,,,,Headphone test,1,headphone_test_accept,HCS,HCS,3,3,2,hcs1,Zone1,timelimit_screen,1499.800000000003,,,,,0,1,0,,,1,,1,hcs_trial,antiphase.wav,inphase_softer.wav,2,inphase.wav
21,1731513132668,13/11/2024 15:52:12,1731513132442,-5,13/11/2024 10:52:12,170312,13,task-7tte,,41314574,BLIND,12062095,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 130.0.0.0,1440x900,1195x710,,,,Headphone test,1,headphone_test_accept,HCS,HCS,3,3,3,hcs2,content,content_web_audio,0.9000000059604645,,,AUDIO PLAY REQUESTED,1,0,1,0,,,,,1,hcs_trial,antiphase.wav,inphase_softer.wav,2,inphase.wav
22,1731513134019,13/11/2024 15:52:14,1731513133934,-5,13/11/2024 10:52:13,170312,13,task-7tte,,41314574,BLIND,12062095,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 130.0.0.0,1440x900,1195x710,,,,Headphone test,1,headphone_test_accept,HCS,HCS,3,3,3,hcs2,Zone1,timelimit_screen,1499.4000000000015,,,,,0,1,0,,,1,,1,hcs_trial,antiphase.wav,inphase_softer.wav,2,inphase.wav
23,1731513134153,13/11/2024 15:52:14,1731513133944,-5,13/11/2024 10:52:13,170312,13,task-7tte,,41314574,BLIND,12062095,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 130.0.0.0,1440x900,1195x710,,,,Headphone test,1,headphone_test_accept,HCS,HCS,3,3,4,hcs3_resp,content,content_web_audio,0.9000000059604645,,,AUDIO PLAY REQUESTED,1,0,1,0,,,,,1,hcs_trial,antiphase.wav,inphase_softer.wav,2,inphase.wav
24,1731513134922,13/11/2024 15:52:14,1731513134829,-5,13/11/2024 10:52:14,170312,13,task-7tte,,41314574,BLIND,12062095,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 130.0.0.0,1440x900,1195x710,,,,Headphone test,1,headphone_test_accept,HCS,HCS,3,3,4,hcs3_resp,btn2,response_paragraph,885.0999999940395,,,2,1,1,0,0,,,,,1,hcs_trial,antiphase.wav,inphase_softer.wav,2,inphase.wav
25,1731513135416,13/11/2024 15:52:15,1731513135316,-5,13/11/2024 10:52:15,170312,13,task-7tte,,41314574,BLIND,12062095,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 130.0.0.0,1440x900,1195x710,,,,Headphone test,1,headphone_test_accept,HCS,HCS,5,4,1,hcs_briefing,Zone1,timelimit_screen,500,,,,,0,1,0,,,1,,1,hcs_trial,inphase.wav,inphase_softer.wav,2,antiphase.wav
26,1731513135540,13/11/2024 15:52:15,1731513135325,-5,13/11/2024 10:52:15,170312,13,task-7tte,,41314574,BLIND,12062095,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 130.0.0.0,1440x900,1195x710,,,,Headphone test,1,headphone_test_accept,HCS,HCS,5,4,2,hcs1,content,content_web_audio,1.300000011920929,,,AUDIO PLAY REQUESTED,1,0,1,0,,,,,1,hcs_trial,inphase.wav,inphase_softer.wav,2,antiphase.wav
27,1731513136918,13/11/2024 15:52:16,1731513136817,-5,13/11/2024 10:52:16,170312,13,task-7tte,,41314574,BLIND,12062095,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 130.0.0.0,1440x900,1195x710,,,,Headphone test,1,headphone_test_accept,HCS,HCS,5,4,2,hcs1,Zone1,timelimit_screen,1499,,,,,0,1,0,,,1,,1,hcs_trial,inphase.wav,inphase_softer.wav,2,antiphase.wav
28,1731513137040,13/11/2024 15:52:17,1731513136825,-5,13/11/2024 10:52:16,170312,13,task-7tte,,41314574,BLIND,12062095,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 130.0.0.0,1440x900,1195x710,,,,Headphone test,1,headphone_test_accept,HCS,HCS,5,4,3,hcs2,content,content_web_audio,0.5999999940395355,,,AUDIO PLAY REQUESTED,1,0,1,0,,,,,1,hcs_trial,inphase.wav,inphase_softer.wav,2,antiphase.wav
29,1731513138418,13/11/2024 15:52:18,1731513138317,-5,13/11/2024 10:52:18,170312,13,task-7tte,,41314574,BLIND,12062095,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 130.0.0.0,1440x900,1195x710,,,,Headphone test,1,headphone_test_accept,HCS,HCS,5,4,3,hcs2,Zone1,timelimit_screen,1501.2000000000044,,,,,0,1,0,,,1,,1,hcs_trial,inphase.wav,inphase_softer.wav,2,antiphase.wav
30,1731513138535,13/11/2024 15:52:18,1731513138326,-5,13/11/2024 10:52:18,170312,13,task-7tte,,41314574,BLIND,12062095,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 130.0.0.0,1440x900,1195x710,,,,Headphone test,1,headphone_test_accept,HCS,HCS,5,4,4,hcs3_resp,content,content_web_audio,0.5,,,AUDIO PLAY REQUESTED,1,0,1,0,,,,,1,hcs_trial,inphase.wav,inphase_softer.wav,2,antiphase.wav
31,1731513140799,13/11/2024 15:52:20,1731513140395,-5,13/11/2024 10:52:20,170312,13,task-7tte,,41314574,BLIND,12062095,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 130.0.0.0,1440x900,1195x710,,,,Headphone test,1,headphone_test_accept,HCS,HCS,5,4,4,hcs3_resp,btn2,response_paragraph,2069.5,,,2,1,1,0,0,,,,,1,hcs_trial,inphase.wav,inphase_softer.wav,2,antiphase.wav
32,1731513140982,13/11/2024 15:52:20,1731513140883,-5,13/11/2024 10:52:20,170312,13,task-7tte,,41314574,BLIND,12062095,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 130.0.0.0,1440x900,1195x710,,,,Headphone test,1,headphone_test_accept,HCS,HCS,6,5,1,hcs_briefing,Zone1,timelimit_screen,500.5,,,,,0,1,0,,,1,,1,hcs_trial,inphase_softer.wav,antiphase.wav,1,inphase.wav
33,1731513141112,13/11/2024 15:52:21,1731513140891,-5,13/11/2024 10:52:20,170312,13,task-7tte,,41314574,BLIND,12062095,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 130.0.0.0,1440x900,1195x710,,,,Headphone test,1,headphone_test_accept,HCS,HCS,6,5,2,hcs1,content,content_web_audio,0.5999999940395355,,,AUDIO PLAY REQUESTED,1,0,1,0,,,,,1,hcs_trial,inphase_softer.wav,antiphase.wav,1,inphase.wav
34,1731513142481,13/11/2024 15:52:22,1731513142383,-5,13/11/2024 10:52:22,170312,13,task-7tte,,41314574,BLIND,12062095,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 130.0.0.0,1440x900,1195x710,,,,Headphone test,1,headphone_test_accept,HCS,HCS,6,5,2,hcs1,Zone1,timelimit_screen,1499.5999999999985,,,,,0,1,0,,,1,,1,hcs_trial,inphase_softer.wav,antiphase.wav,1,inphase.wav
35,1731513142612,13/11/2024 15:52:22,1731513142390,-5,13/11/2024 10:52:22,170312,13,task-7tte,,41314574,BLIND,12062095,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 130.0.0.0,1440x900,1195x710,,,,Headphone test,1,headphone_test_accept,HCS,HCS,6,5,3,hcs2,content,content_web_audio,0.5999999940395355,,,AUDIO PLAY REQUESTED,1,0,1,0,,,,,1,hcs_trial,inphase_softer.wav,antiphase.wav,1,inphase.wav
36,1731513143978,13/11/2024 15:52:23,1731513143883,-5,13/11/2024 10:52:23,170312,13,task-7tte,,41314574,BLIND,12062095,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 130.0.0.0,1440x900,1195x710,,,,Headphone test,1,headphone_test_accept,HCS,HCS,6,5,3,hcs2,Zone1,timelimit_screen,1500.300000000003,,,,,0,1,0,,,1,,1,hcs_trial,inphase_softer.wav,antiphase.wav,1,inphase.wav
37,1731513144114,13/11/2024 15:52:24,1731513143891,-5,13/11/2024 10:52:23,170312,13,task-7tte,,41314574,BLIND,12062095,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 130.0.0.0,1440x900,1195x710,,,,Headphone test,1,headphone_test_accept,HCS,HCS,6,5,4,hcs3_resp,content,content_web_audio,0.6000000089406967,,,AUDIO PLAY REQUESTED,1,0,1,0,,,,,1,hcs_trial,inphase_softer.wav,antiphase.wav,1,inphase.wav
38,1731513145418,13/11/2024 15:52:25,1731513145311,-5,13/11/2024 10:52:25,170312,13,task-7tte,,41314574,BLIND,12062095,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 130.0.0.0,1440x900,1195x710,,,,Headphone test,1,headphone_test_accept,HCS,HCS,6,5,4,hcs3_resp,btn1,response_paragraph,1420.1000000089407,,,1,1,1,0,0,,,,,1,hcs_trial,inphase_softer.wav,antiphase.wav,1,inphase.wav
39,1731513145913,13/11/2024 15:52:25,1731513145800,-5,13/11/2024 10:52:25,170312,13,task-7tte,,41314574,BLIND,12062095,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 130.0.0.0,1440x900,1195x710,,,,Headphone test,1,headphone_test_accept,HCS,HCS,4,6,1,hcs_briefing,Zone1,timelimit_screen,499.90000000000146,,,,,0,1,0,,,1,,1,hcs_trial,inphase.wav,antiphase.wav,3,inphase_softer.wav
40,1731513146041,13/11/2024 15:52:26,1731513145807,-5,13/11/2024 10:52:25,170312,13,task-7tte,,41314574,BLIND,12062095,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 130.0.0.0,1440x900,1195x710,,,,Headphone test,1,headphone_test_accept,HCS,HCS,4,6,2,hcs1,content,content_web_audio,0.7999999970197678,,,AUDIO PLAY REQUESTED,1,0,1,0,,,,,1,hcs_trial,inphase.wav,antiphase.wav,3,inphase_softer.wav
41,1731513147392,13/11/2024 15:52:27,1731513147300,-5,13/11/2024 10:52:27,170312,13,task-7tte,,41314574,BLIND,12062095,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 130.0.0.0,1440x900,1195x710,,,,Headphone test,1,headphone_test_accept,HCS,HCS,4,6,2,hcs1,Zone1,timelimit_screen,1500,,,,,0,1,0,,,1,,1,hcs_trial,inphase.wav,antiphase.wav,3,inphase_softer.wav
42,1731513147537,13/11/2024 15:52:27,1731513147307,-5,13/11/2024 10:52:27,170312,13,task-7tte,,41314574,BLIND,12062095,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 130.0.0.0,1440x900,1195x710,,,,Headphone test,1,headphone_test_accept,HCS,HCS,4,6,3,hcs2,content,content_web_audio,0.5,,,AUDIO PLAY REQUESTED,1,0,1,0,,,,,1,hcs_trial,inphase.wav,antiphase.wav,3,inphase_softer.wav
43,1731513148902,13/11/2024 15:52:28,1731513148800,-5,13/11/2024 10:52:28,170312,13,task-7tte,,41314574,BLIND,12062095,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 130.0.0.0,1440x900,1195x710,,,,Headphone test,1,headphone_test_accept,HCS,HCS,4,6,3,hcs2,Zone1,timelimit_screen,1499.8999999999942,,,,,0,1,0,,,1,,1,hcs_trial,inphase.wav,antiphase.wav,3,inphase_softer.wav
44,1731513149034,13/11/2024 15:52:29,1731513148807,-5,13/11/2024 10:52:28,170312,13,task-7tte,,41314574,BLIND,12062095,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 130.0.0.0,1440x900,1195x710,,,,Headphone test,1,headphone_test_accept,HCS,HCS,4,6,4,hcs3_resp,content,content_web_audio,0.5,,,AUDIO PLAY REQUESTED,1,0,1,0,,,,,1,hcs_trial,inphase.wav,antiphase.wav,3,inphase_softer.wav
45,1731513150761,13/11/2024 15:52:30,1731513150345,-5,13/11/2024 10:52:30,170312,13,task-7tte,,41314574,BLIND,12062095,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 130.0.0.0,1440x900,1195x710,,,,Headphone test,1,headphone_test_accept,HCS,HCS,4,6,4,hcs3_resp,btn3,response_paragraph,1537.5999999940395,,,3,1,1,0,0,,,,,1,hcs_trial,inphase.wav,antiphase.wav,3,inphase_softer.wav
46,1731513150882,13/11/2024 15:52:30,1731513150348,-5,13/11/2024 10:52:30,170312,13,task-7tte,,41314574,BLIND,12062095,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 130.0.0.0,1440x900,1195x710,,,,Headphone test,1,headphone_test_accept,HCS,,,END TASK,,,,,56886,,,,,0,1,0,,,,,,,,,,
1,1731265133245,10/11/2024 18:58:53,1731265474381,-5,10/11/2024 14:04:34,170312,13,task-7tte,,41235758,BLIND,12039884,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.1,1440x900,1440x820,,,,Headphone test,1,headphone_test_accept,HCS,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,,,,,
2,1731265142265,10/11/2024 18:59:02,1731265483447,-5,10/11/2024 14:04:43,170312,13,task-7tte,,41235758,BLIND,12039884,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.1,1440x900,1440x820,,,,Headphone test,1,headphone_test_accept,HCS,HCS,1,1,1,hcs,Zone1,content_web_audio,8823,,,AUDIO PLAY REQUESTED,1,0,1,0,,,,,,hcs,,,,
3,1731265153930,10/11/2024 18:59:13,1731265495114,-5,10/11/2024 14:04:55,170312,13,task-7tte,,41235758,BLIND,12039884,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.1,1440x900,1440x820,,,,Headphone test,1,headphone_test_accept,HCS,HCS,1,1,1,hcs,Zone1,content_web_audio,20490,,,AUDIO PLAY REQUESTED,2,0,1,0,,,,,,hcs,,,,
4,1731265165210,10/11/2024 18:59:25,1731265506363,-5,10/11/2024 14:05:06,170312,13,task-7tte,,41235758,BLIND,12039884,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.1,1440x900,1440x820,,,,Headphone test,1,headphone_test_accept,HCS,HCS,1,1,1,hcs,Zone1,content_web_audio,31739,,,AUDIO PLAY REQUESTED,3,0,1,0,,,,,,hcs,,,,
5,1731265176070,10/11/2024 18:59:36,1731265517278,-5,10/11/2024 14:05:17,170312,13,task-7tte,,41235758,BLIND,12039884,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.1,1440x900,1440x820,,,,Headphone test,1,headphone_test_accept,HCS,HCS,1,1,1,hcs,Zone1,content_web_audio,42654,,,AUDIO PLAY REQUESTED,4,0,1,0,,,,,,hcs,,,,
6,1731265181301,10/11/2024 18:59:41,1731265522496,-5,10/11/2024 14:05:22,170312,13,task-7tte,,41235758,BLIND,12039884,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.1,1440x900,1440x820,,,,Headphone test,1,headphone_test_accept,HCS,HCS,1,1,1,hcs,Zone1,content_web_audio,47872,,,AUDIO PLAY REQUESTED,5,0,1,0,,,,,,hcs,,,,
7,1731265190266,10/11/2024 18:59:50,1731265531470,-5,10/11/2024 14:05:31,170312,13,task-7tte,,41235758,BLIND,12039884,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.1,1440x900,1440x820,,,,Headphone test,1,headphone_test_accept,HCS,HCS,1,1,1,hcs,advancementZone,continue_button,56845,,,,,0,1,0,,,,,,hcs,,,,
8,1731265196393,10/11/2024 18:59:56,1731265537596,-5,10/11/2024 14:05:37,170312,13,task-7tte,,41235758,BLIND,12039884,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.1,1440x900,1440x820,,,,Headphone test,1,headphone_test_accept,HCS,HCS,1,1,2,hcs_instr,advancementZone,continue_button,6121,,,,,0,1,0,,,,,,hcs,,,,
9,1731265196894,10/11/2024 18:59:56,1731265538095,-5,10/11/2024 14:05:38,170312,13,task-7tte,,41235758,BLIND,12039884,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.1,1440x900,1440x820,,,,Headphone test,1,headphone_test_accept,HCS,HCS,2,1,1,hcs_briefing,Zone1,timelimit_screen,500,,,,,0,1,0,,,1,,1,hcs_trial,antiphase.wav,inphase.wav,3,inphase_softer.wav
10,1731265197031,10/11/2024 18:59:57,1731265538104,-5,10/11/2024 14:05:38,170312,13,task-7tte,,41235758,BLIND,12039884,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.1,1440x900,1440x820,,,,Headphone test,1,headphone_test_accept,HCS,HCS,2,1,2,hcs1,content,content_web_audio,1.000000000007276,,,AUDIO PLAY REQUESTED,1,0,1,0,,,,,1,hcs_trial,antiphase.wav,inphase.wav,3,inphase_softer.wav
11,1731265198392,10/11/2024 18:59:58,1731265539595,-5,10/11/2024 14:05:39,170312,13,task-7tte,,41235758,BLIND,12039884,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.1,1440x900,1440x820,,,,Headphone test,1,headphone_test_accept,HCS,HCS,2,1,2,hcs1,Zone1,timelimit_screen,1500,,,,,0,1,0,,,1,,1,hcs_trial,antiphase.wav,inphase.wav,3,inphase_softer.wav
12,1731265198513,10/11/2024 18:59:58,1731265539602,-5,10/11/2024 14:05:39,170312,13,task-7tte,,41235758,BLIND,12039884,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.1,1440x900,1440x820,,,,Headphone test,1,headphone_test_accept,HCS,HCS,2,1,3,hcs2,content,content_web_audio,1,,,AUDIO PLAY REQUESTED,1,0,1,0,,,,,1,hcs_trial,antiphase.wav,inphase.wav,3,inphase_softer.wav
13,1731265199898,10/11/2024 18:59:59,1731265541094,-5,10/11/2024 14:05:41,170312,13,task-7tte,,41235758,BLIND,12039884,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.1,1440x900,1440x820,,,,Headphone test,1,headphone_test_accept,HCS,HCS,2,1,3,hcs2,Zone1,timelimit_screen,1500,,,,,0,1,0,,,1,,1,hcs_trial,antiphase.wav,inphase.wav,3,inphase_softer.wav
14,1731265200015,10/11/2024 19:00:00,1731265541103,-5,10/11/2024 14:05:41,170312,13,task-7tte,,41235758,BLIND,12039884,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.1,1440x900,1440x820,,,,Headphone test,1,headphone_test_accept,HCS,HCS,2,1,4,hcs3_resp,content,content_web_audio,1,,,AUDIO PLAY REQUESTED,1,0,1,0,,,,,1,hcs_trial,antiphase.wav,inphase.wav,3,inphase_softer.wav
